account_id,month,delinquency_bucket,balance
ACCT00814,1,Current,618.73
ACCT00815,1,Current,8468.38
ACCT00816,1,Current,4381.51
ACCT00817,1,Current,9031.55
ACCT00818,1,Current,6632.14
ACCT00819,1,Current,13865.03
ACCT00820,1,Current,4459.57
ACCT00821,1,Current,10251.35
ACCT00822,1,Current,1000.0
ACCT00823,1,Current,14346.74
ACCT00824,1,Current,14715.21
ACCT00825,1,Current,11138.3
ACCT00826,1,Current,7085.14
ACCT00827,1,Current,3455.9
ACCT00828,1,Current,12225.24
ACCT00829,1,Current,11098.04
ACCT00830,1,Current,3484.92
ACCT00831,1,Current,6877.99
ACCT00832,1,Current,7049.42
ACCT00833,1,Current,12430.88
ACCT00834,1,Current,10320.9
ACCT00835,1,Current,9718.88
ACCT00836,1,Current,9817.45
ACCT00837,1,90DPD,4202.96
ACCT00838,1,Current,5701.33
ACCT00839,1,Current,875.8
ACCT00840,1,Current,11846.73
ACCT00841,1,Current,6608.37
ACCT00842,1,Current,6685.93
ACCT00843,1,Current,3831.27
ACCT00844,1,Current,3299.52
ACCT00845,1,Current,8899.76
ACCT00846,1,Current,3641.78
ACCT00847,1,Current,1150.29
ACCT00848,1,Current,11559.11
ACCT00849,1,60DPD,5771.75
ACCT00850,1,Current,5827.49
ACCT00851,1,Current,6583.51
ACCT00852,1,Current,12262.66
ACCT00853,1,30DPD,4948.39
ACCT00854,1,Current,11418.94
ACCT00855,1,Current,14105.26
ACCT00856,1,Current,9980.85
ACCT00857,1,Current,6588.88
ACCT00858,1,Current,11267.29
ACCT00859,1,Current,6976.88
ACCT00860,1,Current,6333.52
ACCT00861,1,Current,7974.19
ACCT00862,1,Current,4902.29
ACCT00863,1,Current,1742.9
ACCT00864,1,Current,6339.81
ACCT00865,1,30DPD,2033.08
ACCT00866,1,Current,6274.53
ACCT00867,1,Current,8442.62
ACCT00868,1,Current,13974.53
ACCT00869,1,Current,736.09
ACCT00870,1,Current,9397.58
ACCT00871,1,Current,6974.48
ACCT00872,1,60DPD,499.86
ACCT00873,1,Current,3893.31
ACCT00874,1,Current,1953.58
ACCT00875,1,Current,3408.55
ACCT00876,1,Current,4263.64
ACCT00877,1,Current,6139.33
ACCT00878,1,Current,8029.78
ACCT00879,1,Current,214.65
ACCT00880,1,Current,2595.67
ACCT00881,1,Current,1584.78
ACCT00882,1,30DPD,8335.17
ACCT00883,1,Current,5070.31
ACCT00884,1,Current,8316.29
ACCT00885,1,Current,3482.98
ACCT00886,1,Current,558.59
ACCT00887,1,Current,14132.23
ACCT00888,1,Current,1802.96
ACCT00889,1,Current,2077.51
ACCT00890,1,Current,2368.89
ACCT00891,1,30DPD,14722.89
ACCT00892,1,Current,9341.37
ACCT00893,1,Current,9232.29
ACCT00894,1,Current,14803.13
ACCT00895,1,Current,1508.89
ACCT00896,1,Current,14622.61
ACCT00897,1,Current,3219.39
ACCT00898,1,Current,9421.46
ACCT00899,1,Current,6417.24
ACCT00900,1,Current,5882.49
ACCT00901,1,Current,13982.4
ACCT00902,1,Current,2408.57
ACCT00903,1,Current,14956.62
ACCT00904,1,30DPD,5811.05
ACCT00905,1,Current,9801.87
ACCT00906,1,Current,14525.02
ACCT00907,1,Current,1052.5
ACCT00908,1,Current,13858.39
ACCT00909,1,Current,8603.61
ACCT00910,1,Current,10625.07
ACCT00911,1,Current,2407.93
ACCT00912,1,30DPD,8094.13
ACCT00913,1,90DPD,10168.0
ACCT00914,1,90DPD,6952.46
ACCT00915,1,30DPD,2493.78
ACCT00916,1,Current,3812.96
ACCT00917,1,Current,12845.01
ACCT00918,1,Current,710.17
ACCT00919,1,Current,10691.16
ACCT00920,1,Current,14990.97
ACCT00921,1,Current,310.75
ACCT00922,1,Current,2583.48
ACCT00923,1,Current,10177.34
ACCT00924,1,Current,1087.86
ACCT00925,1,Current,8928.89
ACCT00926,1,Current,10323.2
ACCT00927,1,Current,8904.57
ACCT00928,1,Current,5604.73
ACCT00929,1,Current,10519.78
ACCT00930,1,Current,8995.56
ACCT00931,1,Current,3273.03
ACCT00932,1,Current,8534.41
ACCT00933,1,Current,13252.23
ACCT00934,1,Current,10069.13
ACCT00935,1,Current,7182.51
ACCT00936,1,30DPD,4959.44
ACCT00937,1,Current,1471.12
ACCT00938,1,Current,3820.48
ACCT00939,1,Current,365.56
ACCT00940,1,Current,14802.06
ACCT00941,1,Current,3492.74
ACCT00942,1,Current,12260.16
ACCT00943,1,Current,2695.94
ACCT00944,1,Current,4397.3
ACCT00945,1,Current,6390.5
ACCT00946,1,Current,5001.2
ACCT00947,1,Current,12015.59
ACCT00948,1,Current,14373.86
ACCT00949,1,Current,13154.36
ACCT00950,1,Current,2472.95
ACCT00951,1,Current,11694.99
ACCT00952,1,Current,2389.61
ACCT00953,1,Current,13718.04
ACCT00954,1,30DPD,7864.6
ACCT00955,1,Current,5178.44
ACCT00956,1,Current,2523.98
ACCT00957,1,Current,374.77
ACCT00958,1,Current,3869.62
ACCT00959,1,Current,13727.5
ACCT00960,1,Current,11999.48
ACCT00961,1,Current,14552.95
ACCT00962,1,Current,1691.27
ACCT00963,1,Current,8964.25
ACCT00964,1,30DPD,4005.83
ACCT00965,1,Current,8235.54
ACCT00966,1,30DPD,4942.73
ACCT00967,1,Current,4395.29
ACCT00968,1,Current,8692.91
ACCT00969,1,Current,2913.11
ACCT00970,1,Current,7143.17
ACCT00971,1,Current,9832.02
ACCT00972,1,Current,2097.09
ACCT00973,1,30DPD,13972.8
ACCT00974,1,Current,7684.73
ACCT00975,1,Current,12329.01
ACCT00976,1,Current,9877.8
ACCT00977,1,Current,10708.01
ACCT00978,1,Current,10798.74
ACCT00979,1,Current,13151.48
ACCT00980,1,90DPD,9281.36
ACCT00981,1,Current,4317.61
ACCT00982,1,Current,1672.74
ACCT00983,1,Current,9172.51
ACCT00984,1,Current,1182.02
ACCT00985,1,30DPD,3771.14
ACCT00986,1,Current,1098.47
ACCT00987,1,Current,8323.54
ACCT00988,1,Current,2573.0
ACCT00989,1,Current,9234.03
ACCT00990,1,Current,11904.8
ACCT00991,1,Current,12363.83
ACCT00992,1,Current,4781.24
ACCT00993,1,Current,8324.53
ACCT00994,1,30DPD,8532.56
ACCT00995,1,Current,7198.73
ACCT00996,1,Current,9895.69
ACCT00997,1,Current,3309.29
ACCT00998,1,ChargeOff,14692.8
ACCT00999,1,Current,1651.58
ACCT01000,1,Current,12472.47
ACCT01001,1,Current,8992.62
ACCT01002,1,Current,3823.85
ACCT01003,1,Current,11235.99
ACCT01004,1,Current,1450.32
ACCT01005,1,Current,11661.38
ACCT01006,1,30DPD,8931.78
ACCT01007,1,Current,1839.1
ACCT01008,1,Current,1376.68
ACCT01009,1,Current,11312.38
ACCT01010,1,Current,4535.45
ACCT01011,1,Current,13361.67
ACCT01012,1,Current,11478.68
ACCT01013,1,30DPD,10533.22
ACCT01014,1,Current,4323.37
ACCT01015,1,Current,10692.38
ACCT01016,1,Current,14232.59
ACCT01017,1,Current,1555.09
ACCT01018,1,Current,5027.21
ACCT01019,1,Current,3673.15
ACCT01020,1,Current,6020.1
ACCT01021,1,Current,11186.52
ACCT01022,1,ChargeOff,7218.79
ACCT01023,1,Current,8646.81
ACCT01024,1,Current,4849.49
ACCT01025,1,Current,2291.08
ACCT01026,1,30DPD,4150.62
ACCT01027,1,Current,12923.27
ACCT01028,1,Current,9115.77
ACCT01029,1,Current,5794.23
ACCT01030,1,Current,11890.61
ACCT01031,1,Current,1153.97
ACCT01032,1,Current,3957.59
ACCT01033,1,30DPD,3605.53
ACCT01034,1,Current,14783.4
ACCT01035,1,Current,10650.26
ACCT01036,1,Current,9343.23
ACCT01037,1,Current,273.78
ACCT01038,1,Current,2927.79
ACCT01039,1,Current,9606.01
ACCT01040,1,Current,5819.85
ACCT01041,1,Current,13879.35
ACCT01042,1,Current,11517.92
ACCT01043,1,Current,6821.28
ACCT01044,1,Current,11292.82
ACCT01045,1,Current,14635.98
ACCT01046,1,Current,7022.52
ACCT01047,1,Current,9709.38
ACCT01048,1,Current,13796.24
ACCT01049,1,Current,3880.38
ACCT01050,1,Current,13321.06
ACCT01051,1,Current,1643.66
ACCT01052,1,Current,9797.03
ACCT01053,1,Current,11786.0
ACCT01054,1,Current,9296.17
ACCT01055,1,Current,7533.92
ACCT01056,1,30DPD,9336.74
ACCT01057,1,Current,2444.62
ACCT01058,1,Current,3390.45
ACCT01059,1,Current,4194.51
ACCT01060,1,30DPD,9047.13
ACCT01061,1,Current,6740.14
ACCT01062,1,Current,3818.24
ACCT01063,1,Current,13265.58
ACCT01064,1,Current,5734.04
ACCT01065,1,60DPD,6801.27
ACCT01066,1,Current,6263.58
ACCT01067,1,Current,2892.76
ACCT01068,1,Current,11028.08
ACCT01069,1,Current,6837.18
ACCT01070,1,Current,440.61
ACCT01071,1,Current,14467.4
ACCT01072,1,Current,12273.3
ACCT01073,1,30DPD,10908.68
ACCT01074,1,Current,13062.56
ACCT01075,1,Current,13620.75
ACCT01076,1,Current,5194.85
ACCT01077,1,Current,9242.19
ACCT01078,1,Current,9210.36
ACCT01079,1,Current,4156.04
ACCT01080,1,Current,3484.89
ACCT01081,1,30DPD,1885.83
ACCT01082,1,30DPD,9957.85
ACCT01083,1,Current,11757.6
ACCT01084,1,60DPD,11462.1
ACCT01085,1,Current,4880.88
ACCT01086,1,Current,3237.85
ACCT01087,1,Current,6913.49
ACCT01088,1,Current,8292.84
ACCT01089,1,Current,13802.49
ACCT01090,1,Current,13147.38
ACCT01091,1,Current,13757.66
ACCT01092,1,Current,12783.88
ACCT01093,1,Current,14475.8
ACCT01094,1,Current,7089.4
ACCT01095,1,Current,902.61
ACCT01096,1,Current,1436.72
ACCT01097,1,Current,5976.09
ACCT01098,1,Current,4013.77
ACCT01099,1,Current,2715.12
ACCT01100,1,Current,14307.42
ACCT01101,1,Current,3092.21
ACCT01102,1,Current,14398.81
ACCT01103,1,Current,11460.41
ACCT01104,1,Current,9686.0
ACCT01105,1,Current,10205.08
ACCT01106,1,Current,5105.82
ACCT01107,1,Current,9767.12
ACCT01108,1,ChargeOff,2963.04
ACCT01109,1,Current,14078.04
ACCT01110,1,Current,4666.54
ACCT01111,1,Current,3976.76
ACCT01112,1,Current,10725.21
ACCT01113,1,30DPD,9915.44
ACCT01114,1,90DPD,6879.22
ACCT01115,1,Current,9560.2
ACCT01116,1,Current,2560.5
ACCT01117,1,Current,10165.26
ACCT01118,1,Current,4205.04
ACCT01119,1,Current,4237.97
ACCT01120,1,Current,2600.26
ACCT01121,1,Current,5119.18
ACCT01122,1,Current,5102.52
ACCT01123,1,Current,6921.85
ACCT01124,1,Current,3018.21
ACCT01125,1,Current,3056.51
ACCT01126,1,Current,8217.73
ACCT01127,1,Current,2107.39
ACCT01128,1,Current,10395.68
ACCT01129,1,ChargeOff,14170.42
ACCT01130,1,ChargeOff,6516.58
ACCT01131,1,Current,13536.36
ACCT01132,1,Current,1655.09
ACCT01133,1,Current,835.77
ACCT01134,1,60DPD,10876.26
ACCT01135,1,Current,11463.12
ACCT01136,1,Current,12677.26
ACCT01137,1,Current,1040.9
ACCT01138,1,Current,11698.22
ACCT01139,1,Current,5772.77
ACCT01140,1,Current,4689.4
ACCT01141,1,Current,2760.75
ACCT01142,1,Current,14941.03
ACCT01143,1,Current,1142.22
ACCT01144,1,Current,12439.72
ACCT01145,1,Current,9664.52
ACCT01146,1,Current,11079.19
ACCT01147,1,Current,10733.41
ACCT01148,1,Current,12904.83
ACCT01149,1,Current,2920.12
ACCT01150,1,Current,212.2
ACCT01151,1,Current,9058.22
ACCT01152,1,Current,5437.11
ACCT01153,1,Current,2032.05
ACCT01154,1,Current,2954.85
ACCT01155,1,Current,5109.89
ACCT01156,1,Current,1239.45
ACCT01157,1,Current,1042.32
ACCT01158,1,Current,13757.19
ACCT01159,1,Current,4819.12
ACCT01160,1,Current,14737.01
ACCT01161,1,Current,14472.63
ACCT01162,1,Current,2310.05
ACCT01163,1,Current,10780.88
ACCT01164,1,Current,9091.91
ACCT01165,1,Current,10421.58
ACCT01166,1,Current,1623.63
ACCT01167,1,Current,2990.69
ACCT01168,1,Current,1334.25
ACCT01169,1,Current,9141.19
ACCT01170,1,Current,14801.55
ACCT01171,1,Current,10145.37
ACCT01172,1,Current,10719.27
ACCT01173,1,Current,14771.86
ACCT01174,1,Current,10234.57
ACCT01175,1,Current,794.69
ACCT01176,1,Current,13031.68
ACCT01177,1,Current,5597.24
ACCT01178,1,Current,264.58
ACCT01179,1,Current,7707.07
ACCT01180,1,Current,14067.82
ACCT01181,1,Current,4008.49
ACCT01182,1,Current,7474.39
ACCT01183,1,Current,2771.9
ACCT01184,1,Current,1053.85
ACCT01185,1,Current,1392.07
ACCT01186,1,Current,10959.76
ACCT01187,1,ChargeOff,12988.3
ACCT01188,1,Current,2320.82
ACCT01189,1,Current,4467.11
ACCT01190,1,Current,3086.44
ACCT01191,1,Current,597.47
ACCT01192,1,Current,8390.78
ACCT01193,1,60DPD,10558.85
ACCT01194,1,Current,9788.59
ACCT01195,1,Current,5943.19
ACCT01196,1,Current,8414.15
ACCT01197,1,Current,1592.67
ACCT01198,1,Current,2483.7
ACCT01199,1,Current,13990.56
ACCT01200,1,Current,11470.31
ACCT01201,1,Current,13856.54
ACCT01202,1,Current,13766.87
ACCT01203,1,Current,9811.01
ACCT01204,1,Current,13937.93
ACCT01205,1,Current,6367.22
ACCT01206,1,Current,253.52
ACCT01207,1,Current,1126.05
ACCT01208,1,Current,1820.41
ACCT01209,1,Current,1611.23
ACCT01210,1,Current,5405.2
ACCT01211,1,Current,10578.81
ACCT01212,1,Current,11901.6
ACCT01213,1,Current,8935.16
ACCT01214,1,Current,2367.26
ACCT01215,1,Current,11268.94
ACCT01216,1,Current,5451.07
ACCT01217,1,Current,392.3
ACCT01218,1,Current,4352.71
ACCT01219,1,Current,5092.89
ACCT01220,1,Current,4258.83
ACCT01221,1,Current,12215.68
ACCT01222,1,Current,11446.91
ACCT01223,1,Current,10494.17
ACCT01224,1,Current,2257.28
ACCT01225,1,Current,12155.94
ACCT01226,1,Current,10222.2
ACCT01227,1,Current,3083.6
ACCT01228,1,30DPD,9791.79
ACCT01229,1,Current,7355.97
ACCT01230,1,Current,6702.38
ACCT01231,1,Current,1859.42
ACCT01232,1,Current,7870.9
ACCT01233,1,Current,1678.99
ACCT01234,1,Current,2630.95
ACCT01235,1,Current,2161.69
ACCT01236,1,Current,14320.8
ACCT01237,1,Current,4416.0
ACCT01238,1,Current,5457.02
ACCT01239,1,Current,4966.79
ACCT01240,1,Current,13494.11
ACCT01241,1,Current,8531.9
ACCT01242,1,Current,13803.57
ACCT01243,1,Current,4638.89
ACCT01244,1,Current,1899.55
ACCT01245,1,Current,8432.03
ACCT01246,1,Current,5313.95
ACCT01247,1,Current,12068.22
ACCT01248,1,Current,13215.47
ACCT01249,1,30DPD,7194.09
ACCT01250,1,Current,14576.11
ACCT01251,1,Current,8384.59
ACCT01252,1,Current,4209.62
ACCT01253,1,Current,7436.84
ACCT01254,1,Current,752.19
ACCT01255,1,Current,12099.22
ACCT01256,1,Current,1701.24
ACCT01257,1,Current,4769.48
ACCT01258,1,Current,8566.68
ACCT01259,1,ChargeOff,836.03
ACCT01260,1,Current,1373.89
ACCT01261,1,Current,10502.52
ACCT01262,1,Current,1262.3
ACCT01263,1,30DPD,7260.83
ACCT01264,1,Current,5212.7
ACCT01265,1,Current,3575.58
ACCT01266,1,Current,2993.93
ACCT01267,1,60DPD,11498.49
ACCT01268,1,Current,14282.82
ACCT01269,1,Current,2274.66
ACCT01270,1,60DPD,14403.28
ACCT01271,1,Current,9002.49
ACCT01272,1,Current,9696.57
ACCT01273,1,Current,10706.91
ACCT01274,1,Current,10620.96
ACCT01275,1,Current,12333.2
ACCT01276,1,Current,7355.34
ACCT01277,1,Current,8093.71
ACCT01278,1,Current,4992.64
ACCT01279,1,Current,1757.81
ACCT01280,1,Current,10036.67
ACCT01281,1,Current,697.43
ACCT01282,1,Current,4279.4
ACCT01283,1,Current,1594.6
ACCT01284,1,30DPD,3022.76
ACCT01285,1,30DPD,9653.22
ACCT01286,1,Current,9501.45
ACCT01287,1,Current,6431.61
ACCT01288,1,Current,1534.55
ACCT01289,1,Current,6613.93
ACCT01290,1,Current,5420.62
ACCT01291,1,Current,10862.8
ACCT01292,1,Current,8769.59
ACCT01293,1,Current,7475.17
ACCT01294,1,Current,7407.33
ACCT01295,1,Current,14501.19
ACCT01296,1,Current,11393.15
ACCT01297,1,Current,7555.3
ACCT01298,1,Current,7292.49
ACCT01299,1,Current,591.89
ACCT01300,1,Current,14149.14
ACCT01301,1,Current,4923.77
ACCT01302,1,Current,3987.9
ACCT01303,1,Current,14991.25
ACCT01304,1,Current,10836.61
ACCT01305,1,30DPD,900.98
ACCT01306,1,Current,1115.91
ACCT01307,1,Current,577.42
ACCT01308,1,Current,9074.36
ACCT01309,1,30DPD,1259.15
ACCT01310,1,Current,14014.15
ACCT01311,1,30DPD,14066.22
ACCT01312,1,Current,8281.6
ACCT01313,1,Current,9326.26
ACCT01314,1,Current,4520.04
ACCT01315,1,Current,1146.79
ACCT01316,1,Current,11114.41
ACCT01317,1,Current,1706.43
ACCT01318,1,Current,1466.25
ACCT01319,1,Current,4806.1
ACCT01320,1,Current,384.49
ACCT01321,1,Current,6623.73
ACCT01322,1,Current,10673.68
ACCT01323,1,Current,12059.96
ACCT01324,1,Current,9143.75
ACCT01325,1,Current,12733.74
ACCT01326,1,Current,6216.23
ACCT01327,1,Current,12761.83
ACCT01328,1,Current,7695.8
ACCT01329,1,Current,3500.93
ACCT01330,1,Current,14173.36
ACCT01331,1,Current,4269.57
ACCT01332,1,Current,587.78
ACCT01333,1,60DPD,3791.58
ACCT01334,1,60DPD,5626.98
ACCT01335,1,Current,5399.98
ACCT01336,1,Current,7965.08
ACCT01337,1,Current,13270.28
ACCT01338,1,Current,4526.61
ACCT01339,1,Current,7907.4
ACCT01340,1,Current,5234.06
ACCT01341,1,Current,12362.24
ACCT01342,1,Current,2532.5
ACCT01343,1,Current,1731.95
ACCT01344,1,90DPD,7644.33
ACCT01345,1,Current,10143.94
ACCT01346,1,Current,11973.77
ACCT01347,1,Current,8926.45
ACCT01348,1,Current,11652.98
ACCT01349,1,Current,6012.11
ACCT01350,1,Current,686.44
ACCT01351,1,Current,1918.27
ACCT01352,1,Current,773.09
ACCT01353,1,Current,5068.37
ACCT01354,1,Current,7533.27
ACCT01355,1,Current,5473.5
ACCT01356,1,Current,8496.87
ACCT01357,1,Current,7313.02
ACCT01358,1,Current,10233.55
ACCT01359,1,Current,10071.04
ACCT01360,1,Current,4907.35
ACCT01361,1,Current,5323.97
ACCT01362,1,Current,8860.19
ACCT01363,1,Current,9027.2
ACCT01364,1,Current,4857.56
ACCT01365,1,Current,5088.7
ACCT01366,1,Current,10471.87
ACCT01367,1,Current,9781.68
ACCT01368,1,Current,2198.75
ACCT01369,1,Current,6727.42
ACCT01370,1,Current,13412.05
ACCT01371,1,30DPD,737.32
ACCT01372,1,Current,12856.43
ACCT01373,1,Current,2615.04
ACCT01374,1,60DPD,7707.28
ACCT01375,1,Current,6480.18
ACCT01376,1,Current,349.91
ACCT01377,1,Current,13747.87
ACCT01378,1,Current,6932.89
ACCT01379,1,Current,14323.17
ACCT01380,1,Current,4443.81
ACCT01381,1,Current,13020.88
ACCT01382,1,Current,13851.37
ACCT01383,1,ChargeOff,8441.12
ACCT01384,1,30DPD,3199.63
ACCT01385,1,Current,10341.66
ACCT01386,1,Current,8324.88
ACCT01387,1,Current,14179.04
ACCT01388,1,30DPD,6701.23
ACCT01389,1,Current,4174.0
ACCT01390,1,30DPD,2246.65
ACCT01391,1,Current,10539.78
ACCT01392,1,Current,14616.82
ACCT01393,1,Current,619.49
ACCT01394,1,Current,11158.59
ACCT01395,1,Current,13918.57
ACCT01396,1,Current,1306.77
ACCT01397,1,30DPD,1830.52
ACCT01398,1,Current,10440.97
ACCT01399,1,Current,9789.86
ACCT01400,1,Current,1218.65
ACCT01401,1,Current,12549.46
ACCT01402,1,60DPD,7946.67
ACCT01403,1,Current,13626.52
ACCT01404,1,Current,13194.27
ACCT01405,1,Current,12225.11
ACCT01406,1,60DPD,7835.3
ACCT01407,1,Current,3925.32
ACCT01408,1,Current,7688.44
ACCT01409,1,Current,1692.01
ACCT01410,1,Current,9950.92
ACCT01411,1,60DPD,2182.86
ACCT01412,1,Current,7765.36
ACCT01413,1,30DPD,1004.85
ACCT01414,1,Current,4632.78
ACCT01415,1,Current,3634.79
ACCT01416,1,Current,9376.47
ACCT01417,1,Current,11844.44
ACCT01418,1,Current,1048.08
ACCT01419,1,60DPD,12784.2
ACCT01420,1,Current,12939.36
ACCT01421,1,Current,5265.58
ACCT01422,1,Current,9953.26
ACCT01423,1,Current,6158.67
ACCT01424,1,Current,2482.03
ACCT01425,1,Current,8024.2
ACCT01426,1,Current,1478.12
ACCT01427,1,Current,13201.39
ACCT01428,1,Current,13879.49
ACCT01429,1,Current,12359.87
ACCT01430,1,30DPD,8525.42
ACCT01431,1,Current,8452.46
ACCT01432,1,Current,14772.19
ACCT01433,1,Current,3868.95
ACCT01434,1,Current,1324.04
ACCT01435,1,60DPD,8516.73
ACCT01436,1,Current,5066.03
ACCT01437,1,Current,4970.61
ACCT01438,1,30DPD,304.86
ACCT01439,1,60DPD,9024.34
ACCT01440,1,Current,4107.7
ACCT01441,1,Current,2980.31
ACCT01442,1,Current,798.39
ACCT01443,1,Current,5592.55
ACCT01444,1,Current,13208.74
ACCT01445,1,Current,5182.73
ACCT01446,1,30DPD,10250.3
ACCT01447,1,Current,11396.9
ACCT01448,1,Current,5055.89
ACCT01449,1,Current,12360.28
ACCT01450,1,Current,10439.82
ACCT01451,1,Current,8476.78
ACCT01452,1,Current,214.69
ACCT01453,1,30DPD,719.34
ACCT01454,1,Current,14864.81
ACCT01455,1,Current,11777.8
ACCT01456,1,Current,14075.97
ACCT01457,1,Current,13554.09
ACCT01458,1,30DPD,502.56
ACCT01459,1,Current,11919.34
ACCT01460,1,Current,6876.96
ACCT01461,1,Current,11885.46
ACCT01462,1,Current,299.39
ACCT01463,1,Current,4465.35
ACCT01464,1,Current,11319.59
ACCT01465,1,Current,11936.71
ACCT01466,1,Current,9371.78
ACCT01467,1,Current,4658.59
ACCT01468,1,Current,4793.37
ACCT01469,1,Current,14508.11
ACCT01470,1,30DPD,6700.34
ACCT01471,1,Current,6817.46
ACCT01472,1,Current,8374.52
ACCT01473,1,Current,6260.63
ACCT01474,1,Current,8379.54
ACCT01475,1,Current,6598.56
ACCT01476,1,Current,12435.38
ACCT01477,1,ChargeOff,13653.96
ACCT01478,1,Current,13995.23
ACCT01479,1,Current,8551.58
ACCT01480,1,Current,6743.8
ACCT01481,1,Current,10637.55
ACCT01482,1,Current,12607.19
ACCT01483,1,Current,8532.14
ACCT01484,1,Current,10559.72
ACCT01485,1,Current,11295.99
ACCT01486,1,90DPD,10210.63
ACCT01487,1,Current,11242.78
ACCT01488,1,Current,3287.95
ACCT01489,1,Current,7575.94
ACCT01490,1,Current,8906.37
ACCT01491,1,Current,236.67
ACCT01492,1,Current,12868.25
ACCT01493,1,Current,9228.36
ACCT01494,1,Current,2111.22
ACCT01495,1,Current,12282.08
ACCT01496,1,Current,10812.44
ACCT01497,1,Current,11422.83
ACCT01498,1,Current,6002.23
ACCT01499,1,Current,12842.2
ACCT01500,1,Current,6327.61
ACCT01501,1,60DPD,8643.54
ACCT01502,1,Current,209.51
ACCT01503,1,Current,9744.12
ACCT01504,1,Current,10829.0
ACCT01505,1,Current,8593.22
ACCT01506,1,Current,7549.07
ACCT01507,1,Current,12187.06
ACCT01508,1,Current,10284.32
ACCT01509,1,Current,4315.5
ACCT01510,1,Current,14394.29
ACCT01511,1,Current,10667.55
ACCT01512,1,Current,14821.5
ACCT01513,1,Current,14574.67
ACCT01514,1,Current,13799.86
ACCT01515,1,Current,11379.5
ACCT01516,1,Current,9219.55
ACCT01517,1,30DPD,2748.13
ACCT01518,1,Current,8241.6
ACCT01519,1,Current,11527.57
ACCT01520,1,Current,7908.69
ACCT01521,1,Current,13049.94
ACCT01522,1,Current,1822.91
ACCT01523,1,Current,5837.92
ACCT01524,1,Current,7688.27
ACCT01525,1,Current,6598.41
ACCT01526,1,Current,1807.08
ACCT01527,1,Current,2472.22
ACCT01528,1,Current,12596.74
ACCT01529,1,Current,7368.89
ACCT01530,1,Current,921.09
ACCT01531,1,Current,444.07
ACCT01532,1,Current,7207.44
ACCT01533,1,Current,2632.81
ACCT01534,1,Current,10635.86
ACCT01535,1,Current,11970.79
ACCT01536,1,Current,3578.79
ACCT01537,1,Current,8964.22
ACCT01538,1,Current,2485.78
ACCT01539,1,Current,4693.02
ACCT01540,1,Current,13354.17
ACCT01541,1,Current,8252.65
ACCT01542,1,Current,13311.15
ACCT01543,1,Current,3533.67
ACCT01544,1,Current,5084.36
ACCT01545,1,Current,7170.09
ACCT01546,1,Current,7305.19
ACCT01547,1,Current,14965.19
ACCT01548,1,Current,1893.79
ACCT01549,1,Current,12809.08
ACCT01550,1,Current,12982.49
ACCT01551,1,Current,8387.34
ACCT01552,1,Current,5291.75
ACCT01553,1,Current,7884.55
ACCT01554,1,Current,4528.52
ACCT01555,1,Current,12026.79
ACCT01556,1,30DPD,7574.53
ACCT01557,1,Current,13902.46
ACCT01558,1,Current,9415.83
ACCT01559,1,Current,7811.93
ACCT01560,1,ChargeOff,10723.83
ACCT01561,1,Current,7658.21
ACCT01562,1,Current,13586.69
ACCT01563,1,30DPD,2929.8
ACCT01564,1,Current,14605.56
ACCT01565,1,Current,12220.42
ACCT01566,1,Current,12938.85
ACCT01567,1,Current,7347.04
ACCT01568,1,Current,12590.58
ACCT01569,1,Current,4740.26
ACCT01570,1,Current,11476.83
ACCT01571,1,Current,2278.66
ACCT01572,1,Current,4744.37
ACCT01573,1,Current,6796.84
ACCT01574,1,Current,4970.33
ACCT01575,1,Current,5927.85
ACCT01576,1,Current,12337.55
ACCT01577,1,Current,3998.8
ACCT01578,1,ChargeOff,11230.16
ACCT01579,1,Current,1290.94
ACCT01580,1,Current,11532.94
ACCT01581,1,Current,11921.94
ACCT01582,1,Current,6145.14
ACCT01583,1,Current,10892.67
ACCT01584,1,Current,13744.05
ACCT01585,1,30DPD,12050.55
ACCT01586,1,Current,5978.61
ACCT01587,1,Current,7366.36
ACCT01588,1,Current,11734.49
ACCT01589,1,Current,4530.4
ACCT01590,1,Current,12097.46
ACCT01591,1,Current,5055.45
ACCT01592,1,30DPD,12128.66
ACCT01593,1,Current,1484.65
ACCT01594,1,Current,857.08
ACCT01595,1,Current,14965.6
ACCT01596,1,Current,13067.97
ACCT01597,1,Current,13266.14
ACCT01598,1,Current,14278.94
ACCT01599,1,Current,6687.08
ACCT01600,1,30DPD,4445.17
ACCT01601,1,Current,2124.37
ACCT01602,1,Current,7617.9
ACCT01603,1,Current,3456.72
ACCT01604,1,Current,14046.15
ACCT01605,1,Current,259.25
